,tweet_id,text,favorite_count,retweet_count,created_at
433,1398159212182659073,"RT @NHSMillion: This is the Health Secretary Matt Hancock on 15th April 2020.

A full 23 days after the UK went into lockdown.

Please RT i…",0,1885,Fri May 28 06:08:27 +0000 2021
434,1398159211331129349,"@Uppolice it is to inform that there is no lockdown and gvt corona protocol in Goshainganj town, ayodhya.Shopkeeprs… https://t.co/N2p6M5J9qq",0,0,Fri May 28 06:08:27 +0000 2021
435,1398159210706178048,"RT @Par1Ke: (4/n)
The economy of #Pakistan has been in shambles for decades &amp; the lockdown due to COVID-19 is expected to put down the shut…",0,187,Fri May 28 06:08:27 +0000 2021
436,1398159207900143616,"RT @AlboMP: More than a year into the pandemic, and with millions of Australians in another lockdown, it’s clear Scott Morrison doesn’t hav…",0,503,Fri May 28 06:08:26 +0000 2021
437,1398159206176284673,@SupriyaShrinate They are taking decisions so early and swiftly i am perplexed that they are humans or Alien😡 how d… https://t.co/hwPJFWc9NM,0,0,Fri May 28 06:08:25 +0000 2021
438,1398159202984632321,"RT @lilimobeth: #Uganda
Diana Atwine asks despot Museveni to impose another lockdown.
 Greed is a fat demon with a small mouth--whatever yo…",0,10,Fri May 28 06:08:25 +0000 2021
439,1398159200753160192,RT @Gidi_Traffic: RT @TheDewale: Pls someone should remind me how much Oga Lai and Madam Sadiya said they shared during the Covid 19 lockdo…,0,16,Fri May 28 06:08:24 +0000 2021
440,1398159195061379074,"RT @shamaineothman: Nak bagitahu uolz skrg dekat UK, political adviser PM diorang baru dok bongkar strategi PM diorang masa lockdown tahun…",0,1483,Fri May 28 06:08:23 +0000 2021
441,1398159194868666370,@Grraarrgh @CarolineLucas @shearernorthern @MattHancock I fear you are right we will have to go into lockdown again… https://t.co/wSBibcGj5a,0,0,Fri May 28 06:08:23 +0000 2021
442,1398159192482095105,"Victoria State added 12 new cases of the Indian variant virus last night, and once again announced an emergency loc… https://t.co/QRO8QHXR7n",0,0,Fri May 28 06:08:22 +0000 2021
443,1398159190439366657,RT @Coach_Turner87: @jordan13weeks is a kid that just makes his team better with his effort making plays that you won’t see on the box scor…,0,3,Fri May 28 06:08:22 +0000 2021
444,1398159189612982275,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:22 +0000 2021
445,1398159187993980930,"RT @thewire_in: The pandemic has changed our sonic environment. 

The lockdown has produced a new sonic ecosystem, engendering never-before…",0,11,Fri May 28 06:08:21 +0000 2021
446,1398159185158701057,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,38,Fri May 28 06:08:20 +0000 2021
447,1398159183443378180,"A vital thread from one of UKs top epidemiologists. Key points: ""Indian"" variant now dominant &amp; twice as infective… https://t.co/1cPYvJrid6",0,0,Fri May 28 06:08:20 +0000 2021
448,1398159183300624384,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:20 +0000 2021
449,1398159179211165698,"RT @KhausalyaR: Melbourne 12 new cases- full lockdown
Malaysia 7857 new cases- chill first laaa",0,93,Fri May 28 06:08:19 +0000 2021
450,1398159178699522049,"RT @ActingTheGom: In anticipation if lockdown ending, Powerscourt SC have only gone and installed a waterfall.

How sad do ya have to be. h…",0,4,Fri May 28 06:08:19 +0000 2021
451,1398159172672188417,"RT @25Goldenn: it's lockdown here in melb and even though I have to catch up on 5 months of schools, this is me trying to translate zayn's…",0,158,Fri May 28 06:08:17 +0000 2021
452,1398159172202418176,RT @jitengajaria: Uddhav sarkar wants to extend lockdown so that shops operate half shutter down after paying the 'Thackeray Tax' to @ShivS…,0,131,Fri May 28 06:08:17 +0000 2021
453,1398159171074330629,Der 3. Tag mit 18:6 Intervallfasten beginnt. Heute möchte ich auch wieder mindestens 10.000 Schritte laufen und 3 L… https://t.co/4c3nrxn4Qc,1,0,Fri May 28 06:08:17 +0000 2021
454,1398159169916706819,@GMB here we go another bloody lockdown .. nonsense ..,0,0,Fri May 28 06:08:17 +0000 2021
455,1398159168897392640,RT @MikeCarlton01: Qantas just charged a friend of mine $600 for one way economy Melbourne - Sydney.  The last plane out before lockdown. P…,0,332,Fri May 28 06:08:17 +0000 2021
456,1398159168104587272,RT @TheAleem: Semenyih dah patut buat total lockdown. Bahaya betul di jalanan boleh jumpa dinosaur dan baby shark. https://t.co/9qbrGahmzN,0,6895,Fri May 28 06:08:16 +0000 2021
457,1398159165298593793,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:16 +0000 2021
458,1398159161905410050,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1020,Fri May 28 06:08:15 +0000 2021
459,1398159158382186497,"RT @felixsthetic: STREAMING, VOTING, AND CREATING WF ACCS IS OUR JOB RN! WE'RE ON STAY LOCKDOWN, DON'T ENGAGE ON ANY FANWARS",0,1020,Fri May 28 06:08:14 +0000 2021
460,1398159157585342466,"My best friend during this lockdown

#AngleAndPressureIsKey https://t.co/0xU0Ms7FMU",2,0,Fri May 28 06:08:14 +0000 2021
461,1398159154276028418,"RT @RidzwanMahazan: Sebenarnya mana lagi bagi kesan buruk pada peniaga2 kecil. 

Total lockdown sebulan, atau PKP berlarutan berbulan, bert…",0,8040,Fri May 28 06:08:13 +0000 2021
462,1398159152678047746,"RT @DrRosena: Covid hospitalisations on the day we entered lockdowns: 
Mar ‘20: 3,183 
Nov ‘20: 10,994
Jan ‘21: 26,467

Health Sec and PM d…",0,555,Fri May 28 06:08:13 +0000 2021
463,1398159152099192832,"జూన్ నెల చివర వరకు లాక్ డౌన్ పెట్టాలని రాష్టలకి సూచించిన కేంద్రం.

#lockdown
#COVID19 https://t.co/Tjsmkd4TFm",0,0,Fri May 28 06:08:13 +0000 2021
464,1398159145719767042,RT @gavtopley: @DominicFarrell I set up a peer support group during lockdown for young men who might find it difficult to access MH support…,0,1,Fri May 28 06:08:11 +0000 2021
465,1398159145212080130,"RT @nungsari: Habis tu? Kita biarkan 50/60 orang mati setiap hari? Ini kerja kerajaanlah. Kalau kena lockdown, buat. Kalau kena bantu, bant…",0,1878,Fri May 28 06:08:11 +0000 2021
466,1398159144717193216,"RT @nizambakeri: @AzminAli Kerja kau bukan share poster yang edit guna Canva, bodoh. Ingat orang kesian ke buat poster acah sedih macam ni?…",0,1285,Fri May 28 06:08:11 +0000 2021
467,1398159141772922882,RT @jacopo_iacoboni: In un anno di incapacità il governo Conte non è stato in grado di allestire un sistema di tracciamento efficace del Co…,0,52,Fri May 28 06:08:10 +0000 2021
468,1398159141525344257,"RT @nungsari: Habis tu? Kita biarkan 50/60 orang mati setiap hari? Ini kerja kerajaanlah. Kalau kena lockdown, buat. Kalau kena bantu, bant…",0,1878,Fri May 28 06:08:10 +0000 2021
469,1398159139814076416,"RT @HemaniBhandari: #Delhi Not any remote village, this is the National Capital where a man took his brother's body in an E-rickshaw becaus…",0,39,Fri May 28 06:08:10 +0000 2021
470,1398159139402960899,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:10 +0000 2021
471,1398159136886427654,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:09 +0000 2021
472,1398159134353027076,2nd lockdown back to back living with my parents had me going - https://t.co/bFMRk4tpSp,9,3,Fri May 28 06:08:08 +0000 2021
473,1398159123854757888,RT @cHawkiin: any1 got an acc i can play on during lockdown,0,2,Fri May 28 06:08:06 +0000 2021
474,1398159122307026946,"RT @Premsrivastava0: #declear_bssctyping_list
2014 ke out vacancy 2021 aa gya hai or kab tak wait kare lockdown or corona se koi mare ya na…",0,7,Fri May 28 06:08:05 +0000 2021
475,1398159121170399232,"Waiting For this entertainment in this lockdown ।। 😂😂😂 

Plz show the Line first otherwise some spoons like you wil… https://t.co/JM9GUcF1d3",0,0,Fri May 28 06:08:05 +0000 2021
476,1398159119371046926,RT @Urs_Ramesh_Urs: *జూన్ 30 వరకు లాక్ డౌన్ పెట్టాలని రాష్టాలకు సూచించిన కెంద్రం* #lockdown https://t.co/JTwA2OuEyt,0,3,Fri May 28 06:08:05 +0000 2021
477,1398159117642985472,Good work team sarvahitey. It is very much needed in this current scenario of lockdown and CORONA virus https://t.co/hC3vJpC8uw,0,0,Fri May 28 06:08:04 +0000 2021
478,1398159112030986246,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:03 +0000 2021
479,1398159111695618049,"RT @Femi_Sorry: We don't need Dominic Cummings to tell us that on the day Italy had its 79th death and Northern Italy was in lockdown, Bori…",0,406,Fri May 28 06:08:03 +0000 2021
480,1398159110198153217,@SmeatonAcademy Thankyou for the last 5 years You went above and beyond in what you did for the students during loc… https://t.co/oDQ2K9um2T,0,0,Fri May 28 06:08:03 +0000 2021
481,1398159108985921536,RT @Jansant: A woman on ABC telling folk about zoom for lockdown is?,0,1,Fri May 28 06:08:02 +0000 2021
482,1398159104149909504,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:01 +0000 2021
483,1398159101767696384,"RT @dzurlady: Perhaps during this lockdown you’d like to do some cooking. Well, do I have the recipe for you! https://t.co/oAZinRN0a9",0,32,Fri May 28 06:08:01 +0000 2021
484,1398159100425379843,"RT @viiplhyd: By wearing a mask you're stopping the spread of the virus and protecting others. Please wear and mask for safety. 

#WearMask…",0,5,Fri May 28 06:08:00 +0000 2021
485,1398159098659545088,"RT @nizambakeri: @AzminAli Kerja kau bukan share poster yang edit guna Canva, bodoh. Ingat orang kesian ke buat poster acah sedih macam ni?…",0,1285,Fri May 28 06:08:00 +0000 2021
486,1398159098219155463,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:08:00 +0000 2021
487,1398159097925668870,"RT @lyrosenfelder: Die Zahl der Kindesmisshandlungen stieg im Lockdown-Jahr um 10,8 %. Bei Opfern unter 6 Jahren lag der Anstieg sogar bei…",0,180,Fri May 28 06:08:00 +0000 2021
488,1398159094767403008,"RT @25Goldenn: it's lockdown here in melb and even though I have to catch up on 5 months of schools, this is me trying to translate zayn's…",0,158,Fri May 28 06:07:59 +0000 2021
489,1398159092053471232,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:58 +0000 2021
490,1398159085200035846,"RT @sri50: Crucial day, as #TN government is likely take a call on whether #lockdown will be extended in the state.",0,46,Fri May 28 06:07:57 +0000 2021
491,1398159082700165121,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:56 +0000 2021
492,1398159081966379012,"RT @General_Oluchi: This person looks so different from Buhari. This person looks way younger, thicker and shorter. Buhari never used to we…",0,34,Fri May 28 06:07:56 +0000 2021
493,1398159079781044224,RT @XH487: @EmergMedDr PHE were a farce. The UK CAA whom I had many battles with to lock down UK Aviation to prevent infected people from c…,0,12,Fri May 28 06:07:55 +0000 2021
494,1398159077390262272,RT @isai_: Looks like another two weeks of strict lockdown will help us ease the curve considerably and aid in more vaccinations per day! T…,0,16,Fri May 28 06:07:55 +0000 2021
495,1398159076295462921,@MumbaiMetro3 @OfficeofUT @Secretary_MoHUA @RanjitSDeol @SubodhGupta_ Continuous cement mixers rolling… https://t.co/5NKRsQ3VPw,0,0,Fri May 28 06:07:54 +0000 2021
496,1398159076110991361,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,38,Fri May 28 06:07:54 +0000 2021
497,1398159075565703168,"RT @LearningwithVF: To all the winners of our Q&amp;A Contest,
We apologize for not delivering your gifts within the time period as we promised…",0,2,Fri May 28 06:07:54 +0000 2021
498,1398159070654177291,"RT @manopsi: ข่าวนี้ไม่มีใครรู้นักเพราะสื่อไม่นำเสนอ 
Maldives มียอดผู้ติดเชื้อ #โควิด19 พุ่งจนต้อง lockdown อีกรอบทั้งที่ระดมฉีด #วัคซีนโค…",0,357,Fri May 28 06:07:53 +0000 2021
499,1398159070088073217,"RT @NHSMillion: This is the Health Secretary Matt Hancock on 15th April 2020.

A full 23 days after the UK went into lockdown.

Please RT i…",0,1885,Fri May 28 06:07:53 +0000 2021
500,1398159068326363137,"RT @nungsari: Habis tu? Kita biarkan 50/60 orang mati setiap hari? Ini kerja kerajaanlah. Kalau kena lockdown, buat. Kalau kena bantu, bant…",0,1878,Fri May 28 06:07:53 +0000 2021
501,1398159065855922178,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:52 +0000 2021
502,1398159062504599554,"RT @alvinlie21: Mbak @zarazettirazr kena lockdown kah?

Melbourne Berlakukan Lockdown Selama Tujuh Hari, 
Hanya Ada Lima Alasan Untuk Kelua…",0,10,Fri May 28 06:07:51 +0000 2021
503,1398159058394251264,RT @HarshBisaria: Most of the part of India are under lockdown. Most of the students who will appear for the exam are not vaccinated. Is it…,0,142,Fri May 28 06:07:50 +0000 2021
504,1398159056456482818,"RT @Par1Ke: (4/n)
The economy of #Pakistan has been in shambles for decades &amp; the lockdown due to COVID-19 is expected to put down the shut…",0,187,Fri May 28 06:07:50 +0000 2021
505,1398159056045363200,RT @chaser: A message about Melbourne's lockdown from the Australian Federal Government. https://t.co/Xh5TeEGVkF,0,277,Fri May 28 06:07:50 +0000 2021
506,1398159053616943111,RT @TheAleem: Semenyih dah patut buat total lockdown. Bahaya betul di jalanan boleh jumpa dinosaur dan baby shark. https://t.co/9qbrGahmzN,0,6895,Fri May 28 06:07:49 +0000 2021
507,1398159052300038147,RT @hansvantelling: Ernst Kuipers bij #Beau: de gewonnen levensjaren door coronamaatregelen zijn minder groot dan de verloren levensjaren (…,0,463,Fri May 28 06:07:49 +0000 2021
508,1398159049531682820,"RT @billshortenmp: My heart goes out to Victorians in lockdown today, but I know our great state will get through it. It’s time for common…",0,128,Fri May 28 06:07:48 +0000 2021
509,1398159048768299008,@graydienmawr I’ll be sending you good vibes from the other side of the country big guy! Hope you make the most of lockdown 😤💪🏼,1,0,Fri May 28 06:07:48 +0000 2021
510,1398159046763585536,"is letter ka jawab labour Resources dept.patna de.
aur lockdown me online class karwa rahe Guest faculty April@ May… https://t.co/RaeaIYP9sa",1,0,Fri May 28 06:07:47 +0000 2021
511,1398159046142664705,"RT @nungsari: Habis tu? Kita biarkan 50/60 orang mati setiap hari? Ini kerja kerajaanlah. Kalau kena lockdown, buat. Kalau kena bantu, bant…",0,1878,Fri May 28 06:07:47 +0000 2021
512,1398159044251058181,"RT @HermyRahim: Melbourne lockdown lepas rekod 12 kes sahaja. 12 kes!

Malaysia terus tenang buka kilang buka itu buka ini dulu waknat puny…",0,18953,Fri May 28 06:07:47 +0000 2021
513,1398159039469600768,RT @MarieAnnUK: With the Indian/Johnson Variant doubling in a week there's going to be another lockdown isn't there? #BBCQT,0,29,Fri May 28 06:07:46 +0000 2021
514,1398159038257397761,"Me waiting for the lockdown to end so that i can eat momo, golgappas , burger again. https://t.co/jeSRe8vU8U",1,0,Fri May 28 06:07:45 +0000 2021
515,1398159038198816772,RT @VFalkirk: We have put together this exciting package for a lucky person to enjoy a much-deserved family break in the Falkirk area post-…,0,16,Fri May 28 06:07:45 +0000 2021
516,1398159036239908867,@EnthuPattanee Lockdown started there right ?,0,0,Fri May 28 06:07:45 +0000 2021
517,1398159035040374787,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,38,Fri May 28 06:07:45 +0000 2021
518,1398159032196636674,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:44 +0000 2021
519,1398159031332573185,RT @KhushnumaKashm1: In pursuance of #IndianArmy's resolve to strike a chord with the local populace and to constructively engage the child…,0,610,Fri May 28 06:07:44 +0000 2021
520,1398159030632140802,RT @isai_: Looks like another two weeks of strict lockdown will help us ease the curve considerably and aid in more vaccinations per day! T…,0,16,Fri May 28 06:07:44 +0000 2021
521,1398159030569246720,"RT @sallyrugg: This is disgraceful. There’s just no good excuse for this. 

Going back into this (short) lockdown has triggered all sorts o…",0,13,Fri May 28 06:07:44 +0000 2021
522,1398159026815442947,@Klarname1900 @123korona Das  hat Merkel schon im Dezember 2020 angekündigt Lockdown und Massnahmen bleiben bis zur… https://t.co/LyCYZRGsTd,0,0,Fri May 28 06:07:43 +0000 2021
523,1398159022788734977,"Ab aap log ko kya darsh dun!
Me to khud bhi gunehgar hun.

Lockdown to bahr laga hai ALLAH 
Ki bargaah e maghfirat… https://t.co/zbqnY7Qfvd",0,0,Fri May 28 06:07:42 +0000 2021
524,1398159021631148036,On Leisure: A Socialist doesn't believe in losing sleep over a job-- but a Capitalist wears lost sleep as a badge o… https://t.co/J52hYuSLxM,0,0,Fri May 28 06:07:41 +0000 2021
525,1398159020922376200,RT @iandonald_psych: What #DominicCummnings did today was confirm what we knew or suspected for the last year. @MattHancock lied - PPE wasn…,0,1143,Fri May 28 06:07:41 +0000 2021
526,1398159019659956224,@HarrisonChris38 @wmarybeard Usually same but lockdown means we are only few months out now.,0,0,Fri May 28 06:07:41 +0000 2021
527,1398159019609661442,Australia Imposes 4th COVID Lockdown On Melbourne As New Cluster Found | ZeroHedge https://t.co/ub3mKTuWQH,0,0,Fri May 28 06:07:41 +0000 2021
528,1398159018292482052,"RT @AdamBandt: Across Melbourne, shoulders are slumped and hearts are heavy, but we’re angry too.

Unlike last time, Victoria is going thro…",0,58,Fri May 28 06:07:41 +0000 2021
529,1398159016140836866,"RT @Ro_Smith: Protests against Victoria's lockdown are organised for Saturday. Merlino says that if people are doing the wrong thing, ""they…",0,5,Fri May 28 06:07:40 +0000 2021
530,1398159015327125505,"RT @HermyRahim: Melbourne lockdown lepas rekod 12 kes sahaja. 12 kes!

Malaysia terus tenang buka kilang buka itu buka ini dulu waknat puny…",0,18953,Fri May 28 06:07:40 +0000 2021
531,1398159014765027332,RT @Advance_Aust1: Just had a call from friends in country vic who run accommodation. In tears having had 2 seperate groups cancel this wee…,0,99,Fri May 28 06:07:40 +0000 2021
532,1398159008658247681,RT @dolliehwa: umm this is just a reminder that we're not to engage with antis or any sort of fanwars and put our full focus on streaming o…,0,383,Fri May 28 06:07:38 +0000 2021
533,1398159008322637824,RT @rnrselatan: Dekat Melbourne dah 11 kes covid tapi terus buat lockdown. Malaysia ni? Kes dah beribu pun tetap pkp pkpd sampai abang jami…,0,7089,Fri May 28 06:07:38 +0000 2021
534,1398159005504188417,"RT @DaFeid: Fascinating.
4 continents.
No lockdown to full lockdown.
It is a shame that we understand so little about viruses and that ther…",0,148,Fri May 28 06:07:38 +0000 2021
535,1398159003285442561,RT @hansvantelling: Ernst Kuipers bij #Beau: de gewonnen levensjaren door coronamaatregelen zijn minder groot dan de verloren levensjaren (…,0,463,Fri May 28 06:07:37 +0000 2021
536,1398159002538807297,"RT @slan19467036: 🤥OMS: 

-Vírus ñ é transmissível entre humanos
-Ñ é necessário declarar Pandemia
- % de letalidade 
-Lockdown funcionam,…",0,50,Fri May 28 06:07:37 +0000 2021
537,1398158998847774723,"RT @juliefromspb: Leute, die sagen „Wir hatten keinen richtigen #Lockdown“ - das sind dieselben, für die der Hinweis bestimmt ist „Bitte de…",0,22,Fri May 28 06:07:36 +0000 2021
538,1398158994082975744,RT @warriorfactor: @Socrate90000750 @AlboMP Thanks for the reminder. It's a Victorian problem. No other state has had such epic failures. N…,0,1,Fri May 28 06:07:35 +0000 2021
539,1398158993734897669,@wrobson @Howlark1 @battycakes @davidmackau Not a fully transition trans female. Talking from personal experience I… https://t.co/tkwJfcwKdi,0,0,Fri May 28 06:07:35 +0000 2021
540,1398158991373504513,Hundreds flock Ministry of Health headquarters in Kampala this morning for the Covid-19 vaccination. This is after… https://t.co/zpIGAPpiT3,0,0,Fri May 28 06:07:34 +0000 2021
541,1398158990748442625,RT @f4izalhassan: Kerajaan Sarawak baru sahaja mengumumkan full lockdown bermula 29 Mei hingga 11 Jun.,0,13902,Fri May 28 06:07:34 +0000 2021
542,1398158987208527873,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:33 +0000 2021
543,1398158986528968706,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:33 +0000 2021
544,1398158983291154437,"RT @NHSMillion: This is the Health Secretary Matt Hancock on 15th April 2020.

A full 23 days after the UK went into lockdown.

Please RT i…",0,1885,Fri May 28 06:07:32 +0000 2021
545,1398158977301549056,@NammaKarwar @dcuttarakannada Hope there is no changes further.  Sudden change in protocols can effect every human.… https://t.co/CrdIkDd8so,0,0,Fri May 28 06:07:31 +0000 2021
546,1398158975493763072,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:30 +0000 2021
547,1398158971148537860,"RT @hussain_saberi: @CPHydCity @TelanganaDGP
@MBTparty
What about function happened in savera function hall,in kamatipura p.s limits two da…",0,1,Fri May 28 06:07:29 +0000 2021
548,1398158970171297794,Indian variant doubled in a week a d lockdown restrictions to be extended. 😂🤦🏽,0,0,Fri May 28 06:07:29 +0000 2021
549,1398158967386230784,"BMC has put out a helpline number (1800-22-1292), which would be active between 9 a.m. to 9 p.m. during the lockdow… https://t.co/ChlKhmqgis",1,0,Fri May 28 06:07:29 +0000 2021
550,1398158966501294080,"RT @yaneerbaryam: Australia has been enjoying pre-pandemic life for many months except for few day ""snap lockdowns."" 

Victoria, the 2nd mo…",0,127,Fri May 28 06:07:28 +0000 2021
551,1398158964433489920,"RT @fearlessBeffG: Don't get distracted from the main happenings. 

It's now again all about the Lockdown. 

There's MORE brewing in the ba…",0,1,Fri May 28 06:07:28 +0000 2021
552,1398158963397455878,"माननीय ,कृपया करके सभी #ALP को उनके पुर्व मे निर्धारित प्रशिक्षण कार्यक्रम के अनुसार प्रशिक्षण दिया जाए ,  ओर 1st G… https://t.co/nen9AaWgPX",3,3,Fri May 28 06:07:28 +0000 2021
553,1398158963204530179,"RT @AESPAIntl: [MYS LOCKDOWN] aespa has a high chance at winning 1st place on M Countdown. ❗

2 things every MYs should do:
🗳 cast your vot…",0,38,Fri May 28 06:07:28 +0000 2021
554,1398158962118193154,RT @RoadFreightNSW: Victorian lockdown to commence at 11.59pm tonight.,0,1,Fri May 28 06:07:27 +0000 2021
555,1398158961266749445,"RT @manopsi: ข่าวนี้ไม่มีใครรู้นักเพราะสื่อไม่นำเสนอ 
Maldives มียอดผู้ติดเชื้อ #โควิด19 พุ่งจนต้อง lockdown อีกรอบทั้งที่ระดมฉีด #วัคซีนโค…",0,357,Fri May 28 06:07:27 +0000 2021
556,1398158960117489664,RT @brgsjks: Taknak total lockdown tapi sop dengan pelaksanaan semua kelaut cacamerba. Amende.,0,643,Fri May 28 06:07:27 +0000 2021
557,1398158959261806594,"RT @HermyRahim: Melbourne lockdown lepas rekod 12 kes sahaja. 12 kes!

Malaysia terus tenang buka kilang buka itu buka ini dulu waknat puny…",0,18953,Fri May 28 06:07:27 +0000 2021
558,1398158956837490692,"There are not many big industries in Bengal, neither big industry offices in Kolkata, so extension of lockdown-like… https://t.co/U86u9LriDs",0,0,Fri May 28 06:07:26 +0000 2021
559,1398158956833378307,Jim’s Mowing owner Jim Penman has continued his ferocious campaign against the Victorian government’s lockdown rest… https://t.co/IdPByWeyRM,1,0,Fri May 28 06:07:26 +0000 2021
560,1398158956489441281,RT @drrasheed2012: See the level of vandalism at the height of curfew/lockdown! I just came after clinic and discovered 😤😥 https://t.co/rGB…,0,40,Fri May 28 06:07:26 +0000 2021
561,1398158955306684418,"@The_Liminalist_ It was just a thought really. You have a lot going on, maybe mentoring/writing/producing for other… https://t.co/B81kjRjsAF",1,0,Fri May 28 06:07:26 +0000 2021
562,1398158953440321541,"RT @HemaniBhandari: #Delhi Not any remote village, this is the National Capital where a man took his brother's body in an E-rickshaw becaus…",0,39,Fri May 28 06:07:25 +0000 2021
563,1398158951674310657,Why @AirAsiaIndia is charging for Non operational flights which are cancelled by aviation ministry due to #covid… https://t.co/vuEiwDDKUZ,0,0,Fri May 28 06:07:25 +0000 2021
564,1398158949426233344,RT @TheAleem: Semenyih dah patut buat total lockdown. Bahaya betul di jalanan boleh jumpa dinosaur dan baby shark. https://t.co/9qbrGahmzN,0,6895,Fri May 28 06:07:24 +0000 2021
565,1398158949237489666,RT @jitengajaria: Uddhav sarkar wants to extend lockdown so that shops operate half shutter down after paying the 'Thackeray Tax' to @ShivS…,0,131,Fri May 28 06:07:24 +0000 2021
566,1398158947622608901,"RT @HermyRahim: Melbourne lockdown lepas rekod 12 kes sahaja. 12 kes!

Malaysia terus tenang buka kilang buka itu buka ini dulu waknat puny…",0,18953,Fri May 28 06:07:24 +0000 2021
567,1398158947278757888,"RT @susieyarrawonga: Lockdown I can handle, negative media about lockdown I cannot. #melbournelockdown",0,77,Fri May 28 06:07:24 +0000 2021
568,1398158947022893057,"RT @HermyRahim: Melbourne lockdown lepas rekod 12 kes sahaja. 12 kes!

Malaysia terus tenang buka kilang buka itu buka ini dulu waknat puny…",0,18953,Fri May 28 06:07:24 +0000 2021
569,1398158943059431426,"@LegoLas44941816 Yes, who was the leader of the opposition as the pandemic took hold?  Corden, Corbin, something li… https://t.co/0hf315nM6q",0,0,Fri May 28 06:07:23 +0000 2021
570,1398158942774071297,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:23 +0000 2021
571,1398158942237204481,"RT @RidzwanMahazan: Sebenarnya mana lagi bagi kesan buruk pada peniaga2 kecil. 

Total lockdown sebulan, atau PKP berlarutan berbulan, bert…",0,8040,Fri May 28 06:07:23 +0000 2021
572,1398158941121437696,RT @azmanrocks: Kenapa kita perlu lockdown? Sebab kita mesti kurangkan kes aktif sampailah semua PKRC tutup menjelang bulan Ogos. Bulan Sep…,0,7327,Fri May 28 06:07:22 +0000 2021
